"iso_3","iso_2","country","year","5000_consumption_pct_total","5111_vat_pct_total","5112_sales_pct_total","5121_excise_pct_total","5000_consumption_pct_gdp","5111_vat_pct_gdp","5112_sales_pct_gdp","5121_excise_pct_gdp"
"CZE","CZ","Czech Republic",2013,34.653,21.755,0,10.724,11.682,7.334,0,3.615
"CZE","CZ","Czech Republic",2014,33.397,22.378,0,8.747,10.972,7.352,0,2.873
"CZE","CZ","Czech Republic",2015,33.979,21.746,0,10.034,11.258,7.205,0,3.325
"CZE","CZ","Czech Republic",2016,33.508,21.68,0,9.703,11.403,7.378,0,3.302
"CZE","CZ","Czech Republic",2017,33.382,22.019,0,9.324,11.496,7.583,0,3.211
"CZE","CZ","Czech Republic",2018,32.278,21.588,0,8.739,11.293,7.553,0,3.058
"CZE","CZ","Czech Republic",2019,31.968,21.688,0,8.377,11.165,7.575,0,2.926
"DEU","DE","Germany",1975,26.881,14.618,0,8.773,9.229,5.018,0,3.012
"DEU","DE","Germany",1976,26.02,14.172,0,8.326,9.186,5.003,0,2.939
"DEU","DE","Germany",1977,25.116,13.729,0,7.93,9.211,5.035,0,2.908
"DEU","DE","Germany",1978,26.301,15.042,0,7.88,9.647,5.517,0,2.89
"DEU","DE","Germany",1979,27.223,16.043,0,7.539,9.908,5.839,0,2.744
"DEU","DE","Germany",1980,27.095,16.626,0,7.157,9.875,6.059,0,2.608
"DEU","DE","Germany",1981,27.346,16.879,0,7.2,9.81,6.055,0,2.583
"DEU","DE","Germany",1982,26.829,16.336,0,7.219,9.539,5.808,0,2.567
"DEU","DE","Germany",1983,27.447,16.938,0,7.272,9.765,6.026,0,2.587
"DEU","DE","Germany",1984,27.132,16.786,0,7.089,9.693,5.997,0,2.532
"DEU","DE","Germany",1985,25.643,15.803,0,6.777,9.256,5.704,0,2.446
"DEU","DE","Germany",1986,25.175,15.29,0,6.636,9.021,5.479,0,2.378
"DEU","DE","Germany",1987,25.423,15.711,0,6.464,9.227,5.702,0,2.346
"DEU","DE","Germany",1988,25.233,15.607,0,6.309,9.073,5.612,0,2.268
"DEU","DE","Germany",1989,25.602,15.453,0,6.666,9.276,5.599,0,2.415
"DEU","DE","Germany",1990,26.734,16.593,0,6.851,9.304,5.775,0,2.385
"DEU","DE","Germany",1991,27.049,16.611,0,7.201,9.433,5.793,0,2.511
"DEU","DE","Germany",1992,27.09,16.61,0,7.168,9.687,5.939,0,2.563
"DEU","DE","Germany",1993,27.989,17.653,0,7.024,10.015,6.317,0,2.513
"DEU","DE","Germany",1994,28.88,18.203,0,7.279,10.45,6.587,0,2.634
"DEU","DE","Germany",1995,27.981,17.437,0,7.093,10.16,6.332,0,2.576
"DEU","DE","Germany",1996,28.074,17.698,0,7.397,10.013,6.312,0,2.638
"DEU","DE","Germany",1997,27.912,17.767,0,7.15,9.867,6.281,0,2.527
"DEU","DE","Germany",1998,27.77,17.87,0,6.974,9.869,6.351,0,2.478
"DEU","DE","Germany",1999,28.403,18.37,0,7.325,10.297,6.66,0,2.656
"DEU","DE","Germany",2000,28.51,18.365,0,7.46,10.369,6.679,0,2.713
"DEU","DE","Germany",2001,29.148,18.206,0,8.07,10.239,6.395,0,2.835
"DEU","DE","Germany",2002,29.455,18.048,0,8.509,10.179,6.237,0,2.941
"DEU","DE","Germany",2003,29.682,17.903,0,8.952,10.313,6.22,0,3.11
"DEU","DE","Germany",2004,30.174,17.738,0,8.534,10.358,6.089,0,2.929
"DEU","DE","Germany",2005,30.111,17.791,0,8.276,10.364,6.123,0,2.849
"DEU","DE","Germany",2006,29.454,17.695,0,7.875,10.291,6.182,0,2.751
"DEU","DE","Germany",2007,30.298,19.27,0,7.213,10.718,6.817,0,2.552
"DEU","DE","Germany",2008,30.011,19.302,0,6.967,10.757,6.919,0,2.497
"DEU","DE","Germany",2009,30.716,19.843,0,7.099,11.267,7.279,0,2.604
"DEU","DE","Germany",2010,30.501,19.814,0,6.962,10.837,7.04,0,2.474
"DEU","DE","Germany",2011,30.165,19.571,0,6.826,10.885,7.062,0,2.463
"DEU","DE","Germany",2012,29.384,19.229,0,6.418,10.818,7.079,0,2.363
"DEU","DE","Germany",2013,28.912,18.994,0,6.22,10.684,7.019,0,2.299
"DEU","DE","Germany",2014,28.626,18.874,0,6.041,10.538,6.948,0,2.224
"DEU","DE","Germany",2015,28.38,18.795,0,5.794,10.575,7.003,0,2.159
"DEU","DE","Germany",2016,27.667,18.529,0,5.49,10.436,6.989,0,2.071
"DEU","DE","Germany",2017,26.809,18.417,0,5.398,10.132,6.96,0,2.04
"DEU","DE","Germany",2018,26.768,18.2,0,5.112,10.317,7.015,0,1.97
"DEU","DE","Germany",2019,26.706,18.26,0,4.943,10.365,7.087,0,1.919
"DNK","DK","Denmark",1975,34.671,17.521,0,13.812,12.754,6.445,0,5.081
"DNK","DK","Denmark",1976,36.011,17.984,0,14.368,13.603,6.793,0,5.427
"DNK","DK","Denmark",1977,38.029,19.451,0,14.546,14.536,7.435,0,5.56
"DNK","DK","Denmark",1978,38.794,21.535,0,13.69,15.285,8.485,0,5.394
"DNK","DK","Denmark",1979,39.458,22.64,0,13.518,15.959,9.157,0,5.467
"DNK","DK","Denmark",1980,38.133,22.678,0,12.307,15.694,9.334,0,5.065
"DNK","DK","Denmark",1981,38.177,23.381,0,11.854,15.537,9.516,0,4.824
"DNK","DK","Denmark",1982,37.838,23.05,0,11.953,14.955,9.11,0,4.724
"DNK","DK","Denmark",1983,36.95,21.839,0,12.489,15.208,8.988,0,5.14
"DNK","DK","Denmark",1984,36.033,21.206,0,12.337,15.24,8.969,0,5.218
"DNK","DK","Denmark",1985,35.126,20.741,0,12.028,15.31,9.04,0,5.243
"DNK","DK","Denmark",1986,36.102,20,0,13.827,16.537,9.161,0,6.334
"DNK","DK","Denmark",1987,34.666,19.481,0,12.97,16.103,9.049,0,6.025
"DNK","DK","Denmark",1988,34.683,18.701,0,11.361,16.275,8.775,0,5.331
"DNK","DK","Denmark",1989,33.754,18.635,0,10.336,15.441,8.525,0,4.728
"DNK","DK","Denmark",1990,33.822,18.814,0,10.001,15.016,8.353,0,4.44
"DNK","DK","Denmark",1991,34.008,18.775,0,9.944,14.888,8.219,0,4.353
"DNK","DK","Denmark",1992,33.085,20.481,0,9.678,14.602,9.04,0,4.271
"DNK","DK","Denmark",1993,32.411,20.141,0,9.463,14.735,9.156,0,4.302
"DNK","DK","Denmark",1994,32.846,19.96,0,10.211,15.283,9.287,0,4.751
"DNK","DK","Denmark",1995,32.7,19.419,0,10.692,15.205,9.029,0,4.972
"DNK","DK","Denmark",1996,33.367,19.794,0,10.983,15.587,9.247,0,5.13
"DNK","DK","Denmark",1997,33.465,19.931,0,10.898,15.637,9.313,0,5.092
"DNK","DK","Denmark",1998,34.633,19.828,0,12.162,16.381,9.378,0,5.752
"DNK","DK","Denmark",1999,34.255,19.567,0,11.887,16.4,9.368,0,5.691
"DNK","DK","Denmark",2000,33.423,19.518,0,11.039,15.667,9.149,0,5.175
"DNK","DK","Denmark",2001,34.023,19.947,0,11.129,15.623,9.159,0,5.11
"DNK","DK","Denmark",2002,34.799,20.227,0,11.527,15.8,9.184,0,5.234
"DNK","DK","Denmark",2003,34.259,20.212,0,10.995,15.616,9.213,0,5.012
"DNK","DK","Denmark",2004,34.08,20.092,0,10.93,15.811,9.321,0,5.071
"DNK","DK","Denmark",2005,33.512,20.211,0,10.299,16.087,9.702,0,4.944
"DNK","DK","Denmark",2006,34.437,21.25,0,10.142,16,9.873,0,4.712
"DNK","DK","Denmark",2007,35.29,21.537,0,10.219,16.383,9.999,0,4.744
"DNK","DK","Denmark",2008,34.281,21.473,0,9.283,15.346,9.612,0,4.156
"DNK","DK","Denmark",2009,33.873,21.521,0,8.829,15.23,9.677,0,3.97
"DNK","DK","Denmark",2010,33.608,21.046,0,9.081,15.042,9.419,0,4.064
"DNK","DK","Denmark",2011,33.746,21.191,0,9.055,15.116,9.492,0,4.056
"DNK","DK","Denmark",2012,33.291,20.931,0,9.081,15.151,9.526,0,4.133
"DNK","DK","Denmark",2013,32.34,20.003,0,9.032,14.84,9.179,0,4.144
"DNK","DK","Denmark",2014,30.04,18.869,0,8.1,14.579,9.157,0,3.931
"DNK","DK","Denmark",2015,31.616,19.854,0,8.491,14.561,9.144,0,3.911
"DNK","DK","Denmark",2016,32.341,20.497,0,8.534,14.713,9.325,0,3.883
"DNK","DK","Denmark",2017,31.985,20.676,0,8.075,14.665,9.48,0,3.702
"DNK","DK","Denmark",2018,32.933,21.497,0,8.025,14.607,9.535,0,3.559
"DNK","DK","Denmark",2019,30.472,20.303,0,7.055,14.12,9.408,0,3.269
"ESP","ES","Spain",1975,24.159,0,0,2.206,4.326,0,0,0.395
"ESP","ES","Spain",1976,24.922,0,0,2.044,4.46,0,0,0.366
"ESP","ES","Spain",1977,22.492,0,0,1.841,4.421,0,0,0.362
"ESP","ES","Spain",1978,21.386,0,0,1.346,4.462,0,0,0.281
"ESP","ES","Spain",1979,20.975,0,0,0.968,4.482,0,0,0.207
"ESP","ES","Spain",1980,20.694,0,0,5.631,4.54,0,0,1.235
"ESP","ES","Spain",1981,22.661,0,0,6.553,5.243,0,0,1.516
"ESP","ES","Spain",1982,22.381,0,0,4.893,5.242,0,0,1.146
"ESP","ES","Spain",1983,24.369,0,0,4.908,6.162,0,0,1.241
"ESP","ES","Spain",1984,26.088,0,0,5.852,6.686,0,0,1.5
"ESP","ES","Spain",1985,28.429,0,0,5.438,7.609,0,0,1.455
"ESP","ES","Spain",1986,33.372,14.756,0,5.365,9.385,4.15,0,1.509
"ESP","ES","Spain",1987,30.665,16.034,0,6.198,9.163,4.791,0,1.852
"ESP","ES","Spain",1988,30.982,16.42,0,5.935,9.301,4.929,0,1.782
"ESP","ES","Spain",1989,28.809,16.292,0,5.51,9.143,5.171,0,1.749
"ESP","ES","Spain",1990,28.397,15.728,0,5.834,8.956,4.96,0,1.84
"ESP","ES","Spain",1991,28.356,15.591,0,6.625,9.019,4.959,0,2.107
"ESP","ES","Spain",1992,28.743,16.188,0,7.057,9.431,5.312,0,2.315
"ESP","ES","Spain",1993,27.293,14.651,0,7.715,8.697,4.668,0,2.458
"ESP","ES","Spain",1994,28.64,15.743,0,8.272,9.136,5.021,0,2.638
"ESP","ES","Spain",1995,29.231,15.896,0,8.314,9.151,4.977,0,2.603
"ESP","ES","Spain",1996,29.602,16.435,0.007,8.447,9.209,5.113,0.002,2.628
"ESP","ES","Spain",1997,29.355,16.57,0.006,8.256,9.379,5.294,0.002,2.638
"ESP","ES","Spain",1998,30.623,17.057,0.008,8.807,10.033,5.588,0.003,2.885
"ESP","ES","Spain",1999,31.033,17.767,0.008,8.708,10.283,5.887,0.003,2.885
"ESP","ES","Spain",2000,30.571,17.647,0.007,8.384,10.104,5.832,0.002,2.771
"ESP","ES","Spain",2001,29.888,17.445,0.008,8.016,9.802,5.721,0.003,2.629
"ESP","ES","Spain",2002,28.918,16.723,0.009,7.928,9.613,5.559,0.003,2.635
"ESP","ES","Spain",2003,29.175,17.191,0.011,7.92,9.656,5.69,0.004,2.621
"ESP","ES","Spain",2004,29.106,17.525,0.01,7.576,9.908,5.966,0.003,2.579
"ESP","ES","Spain",2005,28.696,17.659,0.01,7.101,10.113,6.224,0.004,2.503
"ESP","ES","Spain",2006,27.792,17.258,0.01,6.692,10.005,6.213,0.004,2.409
"ESP","ES","Spain",2007,26.129,16.02,0.009,6.532,9.515,5.834,0.003,2.378
"ESP","ES","Spain",2008,25.313,14.696,0.009,6.949,8.126,4.718,0.003,2.231
"ESP","ES","Spain",2009,22.926,11.591,0.011,7.549,6.804,3.44,0.003,2.241
"ESP","ES","Spain",2010,27.519,16.485,0.093,7.267,8.608,5.157,0.029,2.273
"ESP","ES","Spain",2011,27.071,16.306,0.081,7.05,8.443,5.086,0.025,2.199
"ESP","ES","Spain",2012,27.645,16.486,0.067,6.761,8.948,5.336,0.022,2.188
"ESP","ES","Spain",2013,29.307,17.85,0.051,7.266,9.705,5.911,0.017,2.406
"ESP","ES","Spain",2014,29.567,18.324,0.043,7.072,10.02,6.209,0.015,2.396
"ESP","ES","Spain",2015,30.481,19.001,0.05,7.104,10.316,6.43,0.017,2.404
"ESP","ES","Spain",2016,30.252,19.174,0.051,6.873,10.164,6.442,0.017,2.309
"ESP","ES","Spain",2017,29.99,19.211,0.05,6.728,10.158,6.507,0.017,2.279
"ESP","ES","Spain",2018,29.506,19.022,0.047,6.429,10.21,6.582,0.016,2.225
"ESP","ES","Spain",2019,28.912,18.772,0.045,6.079,10.018,6.504,0.015,2.106
"EST","EE","Estonia",1995,35.006,26.574,0.016,7.517,12.266,9.311,0.006,2.634
"EST","EE","Estonia",1996,38.008,27.387,0.025,9.407,12.871,9.274,0.008,3.186
"EST","EE","Estonia",1997,38.813,28.029,0.016,9.676,13.04,9.417,0.005,3.251
"EST","EE","Estonia",1998,35.676,23.786,0.014,10.554,12.012,8.009,0.005,3.554
"EST","EE","Estonia",1999,35.14,23.757,0.012,9.715,11.365,7.683,0.004,3.142
"EST","EE","Estonia",2000,38.831,27.122,0.01,9.549,12.055,8.42,0.003,2.965
"EST","EE","Estonia",2001,40.032,26.825,0.009,10.773,12.129,8.128,0.003,3.264
"EST","EE","Estonia",2002,39.526,26.841,0.008,10.401,12.239,8.311,0.003,3.22
"EST","EE","Estonia",2003,38.567,26.463,0.007,10.014,11.863,8.14,0.002,3.08
"EST","EE","Estonia",2004,40.514,26.597,0.006,11.601,12.555,8.242,0.002,3.595
"EST","EE","Estonia",2005,41.903,26.9,0.006,12.166,12.476,8.009,0.002,3.622
"EST","EE","Estonia",2006,43.516,29.416,0.005,11.042,13.253,8.959,0.002,3.363
"EST","EE","Estonia",2007,42.63,28.006,0.003,11.349,13.211,8.679,0.001,3.517
"EST","EE","Estonia",2008,38.044,24.806,0.003,10.338,11.87,7.74,0.001,3.226
"EST","EE","Estonia",2009,41.037,24.78,0.003,14.119,14.263,8.613,0.001,4.907
"EST","EE","Estonia",2010,40.719,25.691,0.113,12.64,13.408,8.46,0.037,4.162
"EST","EE","Estonia",2011,42.251,25.951,0.316,13.544,13.188,8.1,0.099,4.228
"EST","EE","Estonia",2012,42.909,26.552,0.082,13.925,13.501,8.354,0.026,4.381
"EST","EE","Estonia",2013,41.688,26.016,0,13.296,13.116,8.185,0,4.183
"EST","EE","Estonia",2014,42.241,26.56,0,13.101,13.486,8.479,0,4.182
"EST","EE","Estonia",2015,42.321,27.246,0,12.645,13.999,9.012,0,4.183
"EST","EE","Estonia",2016,43.33,27.096,0,13.682,14.401,9.006,0,4.547
"EST","EE","Estonia",2017,43.012,27.699,0,12.76,13.985,9.006,0,4.149
"EST","EE","Estonia",2018,41.802,27.318,0,11.862,13.75,8.986,0,3.902
"EST","EE","Estonia",2019,42.403,26.702,0,12.136,14.024,8.831,0,4.014
"FIN","FI","Finland",1975,31.892,15.637,0,11.521,11.525,5.651,0,4.163
"FIN","FI","Finland",1976,29.368,13.67,0,11.507,11.638,5.417,0,4.56
"FIN","FI","Finland",1977,31.519,15.406,0,12.197,12.554,6.136,0,4.858
"FIN","FI","Finland",1978,35.073,17.524,0,13.186,12.804,6.397,0,4.814
"FIN","FI","Finland",1979,35.905,17.503,0,13.971,12.613,6.149,0,4.908
"FIN","FI","Finland",1980,35.328,17.338,0,13.574,12.485,6.127,0,4.797
"FIN","FI","Finland",1981,34.169,17.084,0,12.917,12.743,6.371,0,4.817
"FIN","FI","Finland",1982,34.733,17.118,0,13.416,12.658,6.238,0,4.889
"FIN","FI","Finland",1983,34.928,17.37,0,13.349,12.607,6.27,0,4.818
"FIN","FI","Finland",1984,35.147,18.526,0,12.622,13.208,6.962,0,4.743
"FIN","FI","Finland",1985,33.871,18.292,0,11.997,13.266,7.164,0,4.699
"FIN","FI","Finland",1986,33.466,18.393,0,11.591,13.483,7.41,0,4.67
"FIN","FI","Finland",1987,35.4,21.058,0,10.595,13.724,8.164,0,4.108
"FIN","FI","Finland",1988,34.683,20.209,0,10.802,14.556,8.481,0,4.533
"FIN","FI","Finland",1989,34.526,20.622,0,10.098,14.348,8.57,0,4.197
"FIN","FI","Finland",1990,32.55,19.254,0,9.764,13.975,8.266,0,4.192
"FIN","FI","Finland",1991,31.785,18.552,0,9.549,14.138,8.252,0,4.247
"FIN","FI","Finland",1992,31.692,17.636,0,10.208,13.945,7.76,0,4.492
"FIN","FI","Finland",1993,31.575,17.444,0,10.429,13.734,7.587,0,4.536
"FIN","FI","Finland",1994,30.622,16.966,0,10.098,13.938,7.722,0,4.596
"FIN","FI","Finland",1995,30.604,17.378,0,9.926,13.619,7.733,0,4.417
"FIN","FI","Finland",1996,29.947,17.143,0,9.723,13.683,7.833,0,4.442
"FIN","FI","Finland",1997,31.628,18.362,0,10.202,14.213,8.251,0,4.585
"FIN","FI","Finland",1998,30.892,17.975,0,9.936,13.837,8.052,0,4.451
"FIN","FI","Finland",1999,31.247,18.045,0,10.193,13.831,7.987,0,4.512
"FIN","FI","Finland",2000,29.184,17.408,0,8.99,13.354,7.966,0,4.114
"FIN","FI","Finland",2001,29.835,17.83,0,9.096,12.863,7.687,0,3.922
"FIN","FI","Finland",2002,30.452,18.256,0,9.297,13.178,7.9,0,4.023
"FIN","FI","Finland",2003,32.174,19.436,0,9.653,13.622,8.229,0,4.087
"FIN","FI","Finland",2004,32.021,19.629,0,9.018,13.368,8.195,0,3.765
"FIN","FI","Finland",2005,31.677,19.858,0,8.616,13.316,8.348,0,3.622
"FIN","FI","Finland",2006,31.523,19.979,0,8.379,13.266,8.408,0,3.526
"FIN","FI","Finland",2007,30.503,19.635,0,7.764,12.628,8.129,0,3.214
"FIN","FI","Finland",2008,30.446,19.616,0,7.705,12.51,8.06,0,3.166
"FIN","FI","Finland",2009,31.808,20.48,0,7.946,12.969,8.35,0,3.24
"FIN","FI","Finland",2010,31.982,20.354,0,8.237,12.973,8.256,0,3.341
"FIN","FI","Finland",2011,33.148,20.924,0,8.845,13.854,8.745,0,3.697
"FIN","FI","Finland",2012,33.271,21.094,0,8.812,14.112,8.947,0,3.738
"FIN","FI","Finland",2013,33.371,21.297,0,8.469,14.485,9.244,0,3.676
"FIN","FI","Finland",2014,33.037,21.047,0,8.254,14.375,9.158,0,3.592
"FIN","FI","Finland",2015,32.494,20.623,0,8.345,14.142,8.976,0,3.632
"FIN","FI","Finland",2016,32.998,20.705,0,8.616,14.429,9.054,0,3.768
"FIN","FI","Finland",2017,33.058,21.038,0,8.251,14.19,9.031,0,3.542
"FIN","FI","Finland",2018,33.81,21.574,0,8.473,14.328,9.143,0,3.591
"FIN","FI","Finland",2019,33.698,21.652,0,8.104,14.217,9.135,0,3.419
"FRA","FR","France",1975,33.29,23.102,0,6.54,11.655,8.088,0,2.29
"FRA","FR","France",1976,32.773,23.441,0,5.82,12.073,8.635,0,2.144
"FRA","FR","France",1977,30.827,20.936,0,6.133,11.357,7.713,0,2.26
"FRA","FR","France",1978,31.658,21.433,0,6.492,11.65,7.887,0,2.389
"FRA","FR","France",1979,31.653,21.421,0,6.809,12.094,8.185,0,2.602
"FRA","FR","France",1980,30.417,20.877,0,6.167,12.023,8.252,0,2.438
"FRA","FR","France",1981,29.922,20.909,0,5.672,11.859,8.287,0,2.248
"FRA","FR","France",1982,29.999,20.996,0,5.543,12.12,8.482,0,2.239
"FRA","FR","France",1983,29.438,20.337,0,5.56,12.038,8.316,0,2.274
"FRA","FR","France",1984,29.084,19.626,0,5.712,12.192,8.227,0,2.394
"FRA","FR","France",1985,29.669,19.679,0,6.185,12.473,8.273,0,2.6
"FRA","FR","France",1986,29.274,19.138,0,6.312,12.211,7.983,0,2.633
"FRA","FR","France",1987,29.254,19.203,0,6.262,12.361,8.114,0,2.646
"FRA","FR","France",1988,29.397,19.328,0,6.238,12.179,8.008,0,2.584
"FRA","FR","France",1989,28.739,18.927,0,6.097,11.828,7.79,0,2.509
"FRA","FR","France",1990,28.41,18.436,0,6.186,11.697,7.591,0,2.547
"FRA","FR","France",1991,27.21,17.534,0,5.873,11.306,7.286,0,2.44
"FRA","FR","France",1992,26.478,16.916,0,5.9,11.008,7.033,0,2.453
"FRA","FR","France",1993,26.212,16.576,0,6.108,11.204,7.085,0,2.611
"FRA","FR","France",1994,27.064,16.898,0,6.648,11.589,7.236,0,2.847
"FRA","FR","France",1995,27.931,17.273,0,6.668,11.857,7.333,0,2.831
"FRA","FR","France",1996,28.162,17.616,0,6.645,12.267,7.674,0,2.895
"FRA","FR","France",1997,27.666,17.482,0,6.44,12.111,7.653,0,2.819
"FRA","FR","France",1998,27.225,17.298,0,6.445,11.853,7.531,0,2.806
"FRA","FR","France",1999,26.816,17.078,0,6.273,11.866,7.557,0,2.776
"FRA","FR","France",2000,26.07,16.672,0,6.177,11.322,7.241,0,2.683
"FRA","FR","France",2001,25.542,16.385,0,5.968,11.009,7.062,0,2.572
"FRA","FR","France",2002,25.984,16.412,0,6.329,11.018,6.959,0,2.684
"FRA","FR","France",2003,25.796,16.508,0,6.132,10.896,6.973,0,2.59
"FRA","FR","France",2004,25.852,16.641,0,6.007,10.964,7.058,0,2.548
"FRA","FR","France",2005,25.625,16.696,0,5.655,10.994,7.163,0,2.426
"FRA","FR","France",2006,25.082,16.459,0,5.523,10.854,7.122,0,2.39
"FRA","FR","France",2007,25.026,16.495,0,5.302,10.647,7.018,0,2.256
"FRA","FR","France",2008,24.813,16.294,0,5.218,10.504,6.898,0,2.209
"FRA","FR","France",2009,25.304,16.163,0,5.524,10.508,6.712,0,2.294
"FRA","FR","France",2010,26.265,16.083,0,5.418,11.069,6.778,0,2.283
"FRA","FR","France",2011,26.198,15.714,0,5.412,11.352,6.81,0,2.345
"FRA","FR","France",2012,25.942,15.338,0,5.332,11.508,6.804,0,2.365
"FRA","FR","France",2013,25.395,15.012,0,5.422,11.521,6.81,0,2.46
"FRA","FR","France",2014,25.554,15.165,0,5.404,11.614,6.893,0,2.456
"FRA","FR","France",2015,25.827,15.205,0,5.662,11.695,6.885,0,2.564
"FRA","FR","France",2016,26.061,15.216,0,5.782,11.825,6.904,0,2.624
"FRA","FR","France",2017,26.112,15.269,0,5.814,12.029,7.034,0,2.679
"FRA","FR","France",2018,26.588,15.438,0,5.957,12.211,7.09,0,2.736
"FRA","FR","France",2019,27.061,15.879,0,5.872,12.286,7.209,0,2.666
"GBR","GB","United Kingdom",1975,25.017,8.907,0,12.653,8.549,3.044,0,4.324
"GBR","GB","United Kingdom",1976,25.449,8.452,0,13.218,8.641,2.87,0,4.488
"GBR","GB","United Kingdom",1977,25.698,8.549,0,13.588,8.586,2.856,0,4.54
"GBR","GB","United Kingdom",1978,26.172,9.415,0,12.952,8.275,2.977,0,4.095
"GBR","GB","United Kingdom",1979,25.875,12.498,0,12.7,7.942,3.836,0,3.898
"GBR","GB","United Kingdom",1980,29.203,14.66,0,10.617,9.749,4.894,0,3.544
"GBR","GB","United Kingdom",1981,27.829,14.057,0,11.42,9.606,4.852,0,3.942
"GBR","GB","United Kingdom",1982,29.691,13.22,0,10.998,10.9,4.853,0,4.037
"GBR","GB","United Kingdom",1983,29.439,14.307,0,11.304,10.331,5.02,0,3.967
"GBR","GB","United Kingdom",1984,30.971,15.101,0,11.379,10.899,5.314,0,4.004
"GBR","GB","United Kingdom",1985,31.529,15.877,0,11.173,11.057,5.568,0,3.918
"GBR","GB","United Kingdom",1986,31.011,15.587,0,10.982,11.014,5.536,0,3.9
"GBR","GB","United Kingdom",1987,31.509,16.153,0,10.799,10.704,5.487,0,3.669
"GBR","GB","United Kingdom",1988,31.491,16.674,0,10.437,10.653,5.641,0,3.531
"GBR","GB","United Kingdom",1989,31.149,16.973,0,9.851,10.282,5.602,0,3.252
"GBR","GB","United Kingdom",1990,31.023,16.868,0,9.738,10.197,5.545,0,3.201
"GBR","GB","United Kingdom",1991,33.225,18.277,0,10.46,10.527,5.791,0,3.314
"GBR","GB","United Kingdom",1992,34.715,19.759,0,10.737,10.725,6.104,0,3.317
"GBR","GB","United Kingdom",1993,35.242,19.751,0,11.36,10.529,5.901,0,3.394
"GBR","GB","United Kingdom",1994,35.183,19.597,0,11.497,10.766,5.997,0,3.518
"GBR","GB","United Kingdom",1995,35.265,19.046,0,11.285,10.353,5.592,0,3.313
"GBR","GB","United Kingdom",1996,35.561,19.523,0,11.396,10.378,5.698,0,3.326
"GBR","GB","United Kingdom",1997,34.845,19.159,0,11.239,10.404,5.72,0,3.356
"GBR","GB","United Kingdom",1998,33.704,18.436,0,11.063,10.557,5.775,0,3.465
"GBR","GB","United Kingdom",1999,33.673,18.67,0,10.983,10.766,5.969,0,3.512
"GBR","GB","United Kingdom",2000,32.219,18.092,0,10.383,10.568,5.934,0,3.406
"GBR","GB","United Kingdom",2001,32.023,18.401,0,9.932,10.364,5.955,0,3.214
"GBR","GB","United Kingdom",2002,33.002,19.28,0,10.014,10.371,6.059,0,3.147
"GBR","GB","United Kingdom",2003,33.499,20.059,0,9.745,10.406,6.231,0,3.027
"GBR","GB","United Kingdom",2004,32.306,19.48,0,9.291,10.388,6.264,0,2.988
"GBR","GB","United Kingdom",2005,30.591,18.626,0,8.645,9.957,6.062,0,2.814
"GBR","GB","United Kingdom",2006,29.825,18.429,0,8.165,9.767,6.035,0,2.674
"GBR","GB","United Kingdom",2007,29.644,18.355,0,7.947,9.731,6.025,0,2.608
"GBR","GB","United Kingdom",2008,29.908,18.283,0,8.163,9.613,5.877,0,2.624
"GBR","GB","United Kingdom",2009,29.789,16.877,0,9.128,9.252,5.242,0,2.835
"GBR","GB","United Kingdom",2010,31.65,18.97,0,8.831,10.17,6.096,0,2.837
"GBR","GB","United Kingdom",2011,33.617,20.898,0,8.501,10.999,6.837,0,2.781
"GBR","GB","United Kingdom",2012,33.853,21.177,0,8.512,10.872,6.801,0,2.734
"GBR","GB","United Kingdom",2013,33.758,21.262,0,8.155,10.821,6.816,0,2.614
"GBR","GB","United Kingdom",2014,33.602,21.352,0,7.883,10.789,6.856,0,2.531
"GBR","GB","United Kingdom",2015,33.418,21.401,0,7.606,10.839,6.942,0,2.467
"GBR","GB","United Kingdom",2016,33.021,21.118,0,7.363,10.777,6.892,0,2.403
"GBR","GB","United Kingdom",2017,32.608,20.94,0,7.161,10.704,6.874,0,2.351
"GBR","GB","United Kingdom",2018,32.635,21.14,0,6.966,10.733,6.952,0,2.291
"GBR","GB","United Kingdom",2019,32.589,21.213,0,6.742,10.749,6.997,0,2.224
"GRC","GR","Greece",1975,46.798,0,13.897,13.578,8.753,0,2.599,2.54
"GRC","GR","Greece",1976,42.942,0,13.59,10.8,8.728,0,2.762,2.195
"GRC","GR","Greece",1977,43.841,0,13.453,10.731,9.041,0,2.774,2.213
"GRC","GR","Greece",1978,43.604,0,13.178,10.695,8.973,0,2.712,2.201
"GRC","GR","Greece",1979,44.975,0,12.712,12.656,9.593,0,2.711,2.7
"GRC","GR","Greece",1980,41.239,0,12.523,11.175,8.557,0,2.598,2.319
"GRC","GR","Greece",1981,41.424,0,12.779,12.163,8.661,0,2.672,2.543
"GRC","GR","Greece",1982,41.521,0,13.557,12.162,9.798,0,3.199,2.87
"GRC","GR","Greece",1983,42.455,0,14.084,12.383,10.187,0,3.38,2.972
"GRC","GR","Greece",1984,42.984,0,14.609,14.845,10.551,0,3.586,3.644
"GRC","GR","Greece",1985,42.717,0,16.441,14.445,10.49,0,4.037,3.547
"GRC","GR","Greece",1986,45.545,0,16.128,18.989,11.741,0,4.158,4.895
"GRC","GR","Greece",1987,47.71,21.38,5.355,13.254,12.517,5.609,1.405,3.477
"GRC","GR","Greece",1988,47.396,23.391,2.103,14.051,11.22,5.537,0.498,3.326
"GRC","GR","Greece",1989,44.596,24.214,0.315,11.877,10.232,5.555,0.072,2.725
